CWE ID,Project Name,Vulnerable File,Programming Language,Line Number,Code Snippet,Exact Vulnerable Line,Description
CWE-470,kubernetes-client/java,examples/examples-release-20/src/main/java/io/kubernetes/client/examples/ParseExample.java,Java,52,"public static void main(String[] args) throws IOException, ApiException, ClassNotFoundException {
    if (args.length < 2) {
      System.err.println(""Usage: ParseExample <file-name> <class-name e.g. V1Pod>"");
      System.exit(1);
    }
    ApiClient client = Config.defaultClient();
    FileReader json = new FileReader(args[0]);
    Object obj =
        client
            .getJSON()
            .getGson()
            .fromJson(json, Class.forName(""io.kubernetes.client.models."" + args[1]));

    String output = client.getJSON().getGson().toJson(obj);

    
    Object obj2 =
        client
            .getJSON()
            .getGson()
            .fromJson(
                new StringReader(output), Class.forName(""io.kubernetes.client.models."" + args[1]));

    String output2 = client.getJSON().getGson().toJson(obj2);

    
    if (!output.equals(output2)) {
      System.err.println(""Error, expected:\n"" + output + ""\nto equal\n"" + output2);
      System.exit(2);
    }

    System.out.println(output);
  }","new StringReader(output), Class.forName(""io.kubernetes.client.models."" + args[1]));","Unsanitized input from a command line argument flows into java.lang.Class.forName, where it is used for Reflection. This may result in an Unsafe Reflection vulnerability."
CWE-470,apache/tika,tika-core/src/main/java/org/apache/tika/config/TikaConfig.java,Java,281,"public TikaConfig() throws TikaException, IOException {

        String config = System.getProperty(""tika.config"");
        if (!StringUtils.isBlank(config)) {
            LOG.debug(""loading tika config from system property 'tika.config'"");
        }

        if (config == null || config.trim().equals("""")) {
            config = System.getenv(""TIKA_CONFIG"");
            if (!StringUtils.isBlank(config)) {
                LOG.debug(""loading tika config from environment variable 'TIKA_CONFIG'"");
            }
        }

        if (config == null || config.trim().equals("""")) {
            LOG.debug(""loading tika config from defaults; no config file specified"");
            this.serviceLoader = new ServiceLoader();
            this.mimeTypes = getDefaultMimeTypes(getContextClassLoader());
            this.encodingDetector = getDefaultEncodingDetector(serviceLoader);
            this.renderer = getDefaultRenderer(serviceLoader);
            this.parser = getDefaultParser(mimeTypes, serviceLoader, encodingDetector, renderer);
            this.detector = getDefaultDetector(mimeTypes, serviceLoader);
            this.translator = getDefaultTranslator(serviceLoader);
            this.executorService = getDefaultExecutorService();
            this.metadataFilter = new NoOpFilter();
            this.autoDetectParserConfig = AutoDetectParserConfig.DEFAULT;
        } else {
            ServiceLoader tmpServiceLoader = new ServiceLoader();
            LOG.debug(""loading tika config from: "" + config);
            try (InputStream stream = getConfigInputStream(config, tmpServiceLoader)) {
                Element element = XMLReaderUtils.buildDOM(stream).getDocumentElement();
                updateXMLReaderUtils(element);
                serviceLoader = serviceLoaderFromDomElement(element, tmpServiceLoader.getLoader());
                DetectorXmlLoader detectorLoader = new DetectorXmlLoader();
                EncodingDetectorXmlLoader encodingDetectorLoader = new EncodingDetectorXmlLoader();
                RendererXmlLoader rendererLoader = new RendererXmlLoader();
                TranslatorXmlLoader translatorLoader = new TranslatorXmlLoader();
                ExecutorServiceXmlLoader executorLoader = new ExecutorServiceXmlLoader();

                this.mimeTypes = typesFromDomElement(element);
                this.encodingDetector =
                        encodingDetectorLoader.loadOverall(element, mimeTypes, serviceLoader);

                this.renderer = rendererLoader.loadOverall(element, mimeTypes, serviceLoader);

                ParserXmlLoader parserLoader = new ParserXmlLoader(encodingDetector, renderer);
                this.parser = parserLoader.loadOverall(element, mimeTypes, serviceLoader);
                this.detector = detectorLoader.loadOverall(element, mimeTypes, serviceLoader);
                this.translator = translatorLoader.loadOverall(element, mimeTypes, serviceLoader);
                this.executorService =
                        executorLoader.loadOverall(element, mimeTypes, serviceLoader);
                this.metadataFilter = MetadataFilter.load(element, true);
                this.autoDetectParserConfig = AutoDetectParserConfig.load(element);
                setMaxJsonStringFieldLength(element);
            } catch (SAXException e) {
                throw new TikaException(""Specified Tika configuration has syntax errors: "" + config,
                        e);
            }
        }
        TIMES_INSTANTIATED.incrementAndGet();
    }",this.autoDetectParserConfig = AutoDetectParserConfig.load(element);,"Unsanitized input from an environment path variable flows into java.lang.Class.forName, where it is used for Reflection. This may result in an Unsafe Reflection vulnerability."
CWE-470,elastic/elasticsearch,x-pack/plugin/sql/qa/server/src/main/java/org/elasticsearch/xpack/sql/qa/jdbc/DatabaseMetaDataTestCase.java,Java,96,"public void testGetTablesForEmptyIndices() throws Exception {
        DataLoader.createEmptyIndex(client(), ""test_empty"");
        DataLoader.createEmptyIndex(client(), ""test_empty_again"");

        try (Connection h2 = LocalH2.anonymousDb(); Connection es = esJdbc()) {
            h2.createStatement().executeUpdate(""RUNSCRIPT FROM 'classpath:/setup_mock_metadata_get_tables_empty.sql'"");

            CheckedSupplier<ResultSet, SQLException> all = () -> h2.createStatement()
                .executeQuery(""SELECT '"" + clusterName() + ""' AS TABLE_CAT, * FROM mock"");
            assertResultSets(all.get(), es.getMetaData().getTables(""%"", ""%"", ""%"", null));
            assertResultSets(all.get(), es.getMetaData().getTables(""%"", ""%"", ""te%"", null));
            assertResultSets(
                h2.createStatement()
                    .executeQuery(""SELECT '"" + clusterName() + ""' AS TABLE_CAT, * FROM mock WHERE TABLE_NAME = 'test_empty'""),
                es.getMetaData().getTables(""%"", ""%"", ""test_empty"", null)
            );
        }
    }","assertResultSets(all.get(), es.getMetaData().getTables(""%"", ""%"", ""te%"", null));","Unsanitized input from a database flows into java.lang.Class.forName, where it is used for Reflection. This may result in an Unsafe Reflection vulnerability."
CWE-470,antlr/stringtemplate4,benchmark/org/stringtemplate/v4/benchmark/Benchmark.java,Java,71,"public static void run(String benchmarkClassName) throws ClassNotFoundException, InstantiationException, IllegalAccessException, UnknownHostException, InvocationTargetException {
        Class c = Class.forName(benchmarkClassName);
        Object suite = c.newInstance();
        Method[] methods = c.getDeclaredMethods();
        List<Method> benchmarks = new ArrayList<Method>();
        for (Method m : methods) {
            if ( m.getName().startsWith(""time"") ) benchmarks.add(m);
        }

        
        

        
        
        System.err.println(""# HotSpot warmup"");
        for (Method m : benchmarks) m.invoke(suite,WARMUP_REPS);

        System.err.println(""# Computing number of reps per trial"");
        
        Map<Method, Integer> min_reps = new HashMap<Method, Integer>();
        for (Method m : benchmarks) {
            int r = 10;
            while (true) {
                long start = System.nanoTime();
                m.invoke(suite,r);
                long stop = System.nanoTime();
                long duration_in_ns = (stop - start);

                if ( duration_in_ns > MIN_BENCHMARK_TIME_IN_MS*1000000 ) break;
                double reps_per_ns = (double)r / duration_in_ns;

                r = (int)(reps_per_ns * MIN_BENCHMARK_TIME_IN_MS*1000000 * 1.10); 

                min_reps.put(m, r);
            }
        }



        MultiMap<Method, Long> duration = new MultiMap<Method, Long>();
        
        for (Method m : benchmarks) {
            System.err.println(""# ""+m.getName()+"" benchmarking""); 
            List<Integer> reps = getReps(min_reps, m);
            for (int r : reps) {
                System.gc();
                long start = System.nanoTime();
                m.invoke(suite,r);
                long stop = System.nanoTime();
                duration.map(m, stop - start);
            }
        }





        MultiMap<Method, Double> avgs = new MultiMap<Method, Double>();
        for (Method m : duration.keySet()) {
            System.err.printf(""%-30s: "", m.getName());
            List<Long> d = duration.get(m);
            List<Integer> reps = getReps(min_reps, m);
            double avg_across = 0.0;
            for (int i=0; i<d.size(); i++) {
                
                double avg = ((double)reps.get(i)) / d.get(i);
                avgs.map(m, avg*1000000);
                avg_across += avg;
                System.err.printf(""%8.2f"",avg * 1000000);
            }
            avg_across /= d.size();
            System.err.printf("" = %8.2f units of work / ms"", avg_across * 1000000);
            double ratio;
            List<Double> a = avgs.get(m);
            if ( a.get(0) < a.get(a.size() - 1) ) ratio = a.get(0) / a.get(a.size() - 1);
            else ratio = a.get(a.size() - 1) / a.get(0);
            if ( (1-ratio) > MAX_ERROR_IN_WORK_PER_MS ) {
                System.err.print("" warning: variable average work"");
            }
            System.err.println();
        }
    }",Class c = Class.forName(benchmarkClassName);,"Unsanitized input from a command line argument flows into java.lang.Class.forName, where it is used for Reflection. This may result in an Unsafe Reflection vulnerability."
CWE-470,apache/hadoop,hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FileContext.java,Java,289,"Path fixRelativePart(Path p) {
    Preconditions.checkNotNull(p, ""path cannot be null"");
    if (p.isUriPathAbsolute()) {
      return p;
    } else {
      return new Path(workingDir, p);
    }
  }","return new Path(workingDir, p);","Unsanitized input from an environment path variable flows into java.lang.Class.forName, where it is used for Reflection. This may result in an Unsafe Reflection vulnerability."
CWE-470,apache/hadoop,hadoop-hdfs-project/hadoop-hdfs-httpfs/src/main/java/org/apache/hadoop/fs/http/client/HttpFSFileSystem.java,Java,1744,"public BlockLocation[] getFileBlockLocations(Path path, long start, long len)
      throws IOException {
    Map<String, String> params = new HashMap<>();
    params.put(OP_PARAM, Operation.GETFILEBLOCKLOCATIONS.toString());
    params.put(OFFSET_PARAM, Long.toString(start));
    params.put(LENGTH_PARAM, Long.toString(len));
    HttpURLConnection conn = getConnection(
        Operation.GETFILEBLOCKLOCATIONS.getMethod(), params, path, true);
    HttpExceptionUtils.validateResponse(conn, HttpURLConnection.HTTP_OK);
    JSONObject json = (JSONObject) HttpFSUtils.jsonParse(conn);
    return toBlockLocations(json);
  }","HttpExceptionUtils.validateResponse(conn, HttpURLConnection.HTTP_OK);","Unsanitized input from an environment path variable flows into loadClass, where it is used for Reflection. This may result in an Unsafe Reflection vulnerability."
CWE-470,apache/hadoop,hadoop-hdfs-project/hadoop-hdfs-httpfs/src/main/java/org/apache/hadoop/fs/http/client/HttpFSFileSystem.java,Java,781,"public FileStatus[] listStatus(Path f) throws IOException {
    Map<String, String> params = new HashMap<String, String>();
    params.put(OP_PARAM, Operation.LISTSTATUS.toString());
    HttpURLConnection conn = getConnection(Operation.LISTSTATUS.getMethod(),
                                           params, f, true);
    HttpExceptionUtils.validateResponse(conn, HttpURLConnection.HTTP_OK);
    JSONObject json = (JSONObject) HttpFSUtils.jsonParse(conn);
    return toFileStatuses(json, f);
  }","HttpExceptionUtils.validateResponse(conn, HttpURLConnection.HTTP_OK);","Unsanitized input from an environment path variable flows into loadClass, where it is used for Reflection. This may result in an Unsafe Reflection vulnerability."
CWE-470,belaban/JGroups,tests/other/org/jgroups/tests/ParseMessages.java,Java,91,"public static void main(String[] args) throws Exception {
        String file=null;
        boolean print_vers=false, binary_to_ascii=true, parse_discovery_responses=true, tcp=false, gossip=false;
        String instance = null;
        for(int i=0; i < args.length; i++) {
            if(args[i].equals(""-file"")) {
                file=args[++i];
                continue;
            }
            if(""-version"".equals(args[i])) {
                print_vers=true;
                continue;
            }
            if(""-tcp"".equalsIgnoreCase(args[i])) {
                tcp=true;
                continue;
            }
            if(""-gossip"".equals(args[i])) {
                gossip=true;
                continue;
            }
            if(""-mappings"".equalsIgnoreCase(args[i])) {
                readMappings(args[++i]);
                continue;
            }
            if(""-binary-to-ascii"".equalsIgnoreCase(args[i])) {
                binary_to_ascii=Boolean.parseBoolean(args[++i]);
                continue;
            }
            if(""-parse-discovery-responses"".equalsIgnoreCase(args[i])) {
                parse_discovery_responses=Boolean.parseBoolean(args[++i]);
                continue;
            }
            if(""-show-views"".equalsIgnoreCase(args[i])) {
                show_views=Boolean.parseBoolean(args[++i]);
                continue;
            }
            if(""-instance"".equalsIgnoreCase(args[i])) {
                instance = args[++i];
                continue;
            }
            help();
            return;
        }
        InnerParseMessages pm=new InnerParseMessages(print_vers, binary_to_ascii, parse_discovery_responses, instance);
        pm.parse(pm.createInputStream(file != null? new FileInputStream(file) : System.in), pm.msg_consumer,
                    pm.batch_consumer, pm.gossip_consumer, tcp, gossip);
    }","InnerParseMessages pm=new InnerParseMessages(print_vers, binary_to_ascii, parse_discovery_responses, instance);","Unsanitized input from a command line argument flows into java.lang.Class.forName, where it is used for Reflection. This may result in an Unsafe Reflection vulnerability."
CWE-470,ff4j/ff4j,ff4j-web/src/main/java/org/ff4j/web/controller/FeaturesController.java,Java,253,"private FlippingStrategy buildFlippingStrategy(HttpServletRequest req, String uid) {
        String strategy = req.getParameter(STRATEGY);
        String strategyParams = req.getParameter(STRATEGY_INIT);
        
        
        
        FlippingStrategy fstrategy = null;
        Map<String, String> initParams = new HashMap<String, String>();
        if (Util.hasLength(strategy)) {
            if (Util.hasLength(strategyParams)) {
                String[] params = strategyParams.split("";"");
                for (String currentP : params) {
                    String[] cur = currentP.split(""="");
                    String value = (cur.length < 2) ? """" : cur[1];
                    initParams.put(cur[0], value);
                }
            }
            fstrategy = MappingUtil.instanceFlippingStrategy(uid, strategy, initParams);
        }
        return fstrategy;
    }","fstrategy = MappingUtil.instanceFlippingStrategy(uid, strategy, initParams);","Unsanitized input from an HTTP parameter flows into java.lang.Class.forName, where it is used for Reflection. This may result in an Unsafe Reflection vulnerability."
CWE-470,azkaban/azkaban,azkaban-exec-server/src/main/java/azkaban/execapp/AzkabanExecutorServer.java,Java,148,"public static void main(final String[] args) throws Exception {
    
    StdOutErrRedirect.redirectOutAndErrToLog();

    logger.info(""Starting Jetty Azkaban Executor..."");

    setSecurityPolicy();

    final Props props = AzkabanServer.loadProps(args);

    if (props == null) {
      logger.error(""Azkaban Properties not loaded."");
      logger.error(""Exiting Azkaban Executor Server..."");
      return;
    }

    
    final Injector injector = Guice.createInjector(
        new AzkabanCommonModule(props),
        new AzkabanExecServerModule()
    );
    SERVICE_PROVIDER.setInjector(injector);

    launch(injector.getInstance(AzkabanExecutorServer.class));
  }","new AzkabanCommonModule(props),","Unsanitized input from an environment path variable flows into java.lang.Class.forName, where it is used for Reflection. This may result in an Unsafe Reflection vulnerability."
CWE-470,apache/tomcat,java/org/apache/tomcat/websocket/server/WsFilter.java,Java,76,"public void doFilter(ServletRequest request, ServletResponse response, FilterChain chain)
            throws IOException, ServletException {

        
        if (!sc.areEndpointsRegistered() || !UpgradeUtil.isWebSocketUpgradeRequest(request, response)) {
            chain.doFilter(request, response);
            return;
        }

        
        HttpServletRequest req = (HttpServletRequest) request;
        HttpServletResponse resp = (HttpServletResponse) response;

        
        String path;
        String pathInfo = req.getPathInfo();
        if (pathInfo == null) {
            path = req.getServletPath();
        } else {
            path = req.getServletPath() + pathInfo;
        }
        WsMappingResult mappingResult = sc.findMapping(path);

        if (mappingResult == null) {
            
            
            chain.doFilter(request, response);
            return;
        }

        UpgradeUtil.doUpgrade(sc, req, resp, mappingResult.getConfig(), mappingResult.getPathParams());
    }","UpgradeUtil.doUpgrade(sc, req, resp, mappingResult.getConfig(), mappingResult.getPathParams());","Unsanitized input from the request URL flows into java.lang.Class.forName, where it is used for Reflection. This may result in an Unsafe Reflection vulnerability."
CWE-470,elastic/elasticsearch,x-pack/plugin/sql/qa/server/single-node/src/javaRestTest/java/org/elasticsearch/xpack/sql/qa/single_node/JdbcDocFrozenCsvSpecIT.java,Java,67,"protected void assertResults(ResultSet expected, ResultSet elastic) throws SQLException {
        Logger log = logEsResultSet() ? logger : null;

        JdbcAssert.assertResultSets(expected, elastic, log, true, true);
    }","JdbcAssert.assertResultSets(expected, elastic, log, true, true);","Unsanitized input from a database flows into java.lang.Class.forName, where it is used for Reflection. This may result in an Unsafe Reflection vulnerability."
CWE-470,apache/hadoop,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/HistoryFileManager.java,Java,1115,"private String getJobSummary(FileContext fc, Path path) throws IOException {
    Path qPath = fc.makeQualified(path);
    FSDataInputStream in = null;
    String jobSummaryString = null;
    try {
      in = fc.open(qPath);
      jobSummaryString = in.readUTF();
    } finally {
      if (in != null) {
        in.close();
      }
    }
    return jobSummaryString;
  }",in = fc.open(qPath);,"Unsanitized input from an environment path variable flows into java.lang.Class.forName, where it is used for Reflection. This may result in an Unsafe Reflection vulnerability."
CWE-470,mmin18/AndroidDynamicLoader,legacy/FragmentLoader/src/com/dianping/example/fragmentloader/FragmentLoader.java,Java,93,"protected void onCreate(Bundle savedInstanceState) {
		if (""com.dianping.intent.action.LOAD_FRAGMENT"".equals(getIntent()
				.getAction())) {
			
			try {
				String path = getIntent().getStringExtra(""path"");
				InputStream ins = MyApplication.instance().getAssets()
						.open(path);
				byte[] bytes = new byte[ins.available()];
				ins.read(bytes);
				ins.close();

				File f = new File(MyApplication.instance().getFilesDir(), ""dex"");
				f.mkdir();
				f = new File(f, ""FL_"" + Integer.toHexString(path.hashCode())
						+ "".apk"");
				FileOutputStream fos = new FileOutputStream(f);
				fos.write(bytes);
				fos.close();

				File fo = new File(MyApplication.instance().getFilesDir(),
						""dexout"");
				fo.mkdir();

				DexClassLoader dcl = new DexClassLoader(f.getAbsolutePath(),
						fo.getAbsolutePath(), null, super.getClassLoader());
				cl = dcl;

				try {
					AssetManager am = (AssetManager) AssetManager.class
							.newInstance();
					am.getClass().getMethod(""addAssetPath"", String.class)
							.invoke(am, f.getAbsolutePath());
					asm = am;
				} catch (Exception e) {
					throw new RuntimeException(e);
				}

				Resources superRes = super.getResources();

				res = new Resources(asm, superRes.getDisplayMetrics(),
						superRes.getConfiguration());

				thm = res.newTheme();
				thm.setTo(super.getTheme());
			} catch (Exception e) {
				e.printStackTrace();
			}
		}

		super.onCreate(savedInstanceState);

		FrameLayout rootView = new FrameLayout(this);
		rootView.setLayoutParams(new ViewGroup.LayoutParams(
				ViewGroup.LayoutParams.MATCH_PARENT,
				ViewGroup.LayoutParams.MATCH_PARENT));
		rootView.setId(android.R.id.primary);
		setContentView(rootView);

		if (savedInstanceState != null)
			return;

		if (""com.dianping.intent.action.LOAD_FRAGMENT"".equals(getIntent()
				.getAction())) {
			try {
				String fragmentClass = getIntent().getStringExtra(""class"");
				Fragment f = (Fragment) getClassLoader().loadClass(
						fragmentClass).newInstance();
				FragmentManager fm = getFragmentManager();
				FragmentTransaction ft = fm.beginTransaction();
				ft.add(android.R.id.primary, f);
				ft.commit();
			} catch (Exception e) {
				Toast.makeText(this, e.getMessage(), Toast.LENGTH_LONG).show();
			}
		} else {
			Fragment f = new ListApkFragment();
			FragmentManager fm = getFragmentManager();
			FragmentTransaction ft = fm.beginTransaction();
			ft.add(android.R.id.primary, f);
			ft.commit();
		}
	}",Fragment f = (Fragment) getClassLoader().loadClass(,"Unsanitized input from Intent.getStringExtra() flows into loadClass, where it is used for Reflection. This may result in an Unsafe Reflection vulnerability."
CWE-470,apache/hadoop,hadoop-yarn-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/state/VisualizeStateMachine.java,Java,45,"public static Graph getGraphFromClasses(String graphName, List<String> classes)
      throws Exception {
    Graph ret = null;
    if (classes.size() != 1) {
      ret = new Graph(graphName);
    }
    for (String className : classes) {
      Class clz = Class.forName(className);
      Field factoryField = clz.getDeclaredField(""stateMachineFactory"");
      factoryField.setAccessible(true);
      StateMachineFactory factory = (StateMachineFactory) factoryField.get(null);
      if (classes.size() == 1) {
        return factory.generateStateGraph(graphName);
      }
      String gname = clz.getSimpleName();
      if (gname.endsWith(""Impl"")) {
        gname = gname.substring(0, gname.length()-4);
      }
      if (ret != null) {
        ret.addSubGraph(factory.generateStateGraph(gname));
      }
    }
    return ret;
  }",Class clz = Class.forName(className);,"Unsanitized input from a command line argument flows into java.lang.Class.forName, where it is used for Reflection. This may result in an Unsafe Reflection vulnerability."
CWE-470,rjmarsan/Weka-for-Android,src/weka/filters/Filter.java,Java,1363,"public static void main(String [] args) {
    
    try {
      if (args.length == 0) {
        throw new Exception(""First argument must be the class name of a Filter"");
      }
      String fname = args[0];
      Filter f = (Filter)Class.forName(fname).newInstance();
      args[0] = """";
      runFilter(f, args);
    } catch (Exception ex) {
      ex.printStackTrace();
      System.err.println(ex.getMessage());
    }
  }",Filter f = (Filter)Class.forName(fname).newInstance();,"Unsanitized input from a command line argument flows into java.lang.Class.forName, where it is used for Reflection. This may result in an Unsafe Reflection vulnerability."
CWE-470,GregBowyer/ManagedRuntimeInitiative,MRI-J/jdk/src/share/classes/com/sun/java/swing/plaf/gtk/Metacity.java,Java,152,"protected Metacity(String themeName) throws IOException, ParserConfigurationException, SAXException {
        this.themeName = themeName;
        themeDir = getThemeDir(themeName);
        if (themeDir != null) {
            URL themeURL = new URL(themeDir, ""metacity-theme-1.xml"");
            xmlDoc = getXMLDoc(themeURL);
            if (xmlDoc == null) {
                throw new IOException(themeURL.toString());
            }
        } else {
            throw new FileNotFoundException(themeName);
        }

        
        variables = new HashMap();
        NodeList nodes = xmlDoc.getElementsByTagName(""constant"");
        int n = nodes.getLength();
        for (int i = 0; i < n; i++) {
            Node node = nodes.item(i);
            String name = getStringAttr(node, ""name"");
            if (name != null) {
                String value = getStringAttr(node, ""value"");
                if (value != null) {
                    try {
                        variables.put(name, Integer.parseInt(value));
                    } catch (NumberFormatException ex) {
                        logError(themeName, ex);
                        
                    }
                }
            }
        }

        
        frameGeometries = new HashMap();
        nodes = xmlDoc.getElementsByTagName(""frame_geometry"");
        n = nodes.getLength();
        for (int i = 0; i < n; i++) {
            Node node = nodes.item(i);
            String name = getStringAttr(node, ""name"");
            if (name != null) {
                HashMap<String, Object> gm = new HashMap();
                frameGeometries.put(name, gm);

                String parentGM = getStringAttr(node, ""parent"");
                if (parentGM != null) {
                    gm.putAll(frameGeometries.get(parentGM));
                }

                gm.put(""has_title"",
                       Boolean.valueOf(getBooleanAttr(node, ""has_title"",            true)));
                gm.put(""rounded_top_left"",
                       Boolean.valueOf(getBooleanAttr(node, ""rounded_top_left"",     false)));
                gm.put(""rounded_top_right"",
                       Boolean.valueOf(getBooleanAttr(node, ""rounded_top_right"",    false)));
                gm.put(""rounded_bottom_left"",
                       Boolean.valueOf(getBooleanAttr(node, ""rounded_bottom_left"",  false)));
                gm.put(""rounded_bottom_right"",
                       Boolean.valueOf(getBooleanAttr(node, ""rounded_bottom_right"", false)));

                NodeList childNodes = node.getChildNodes();
                int nc = childNodes.getLength();
                for (int j = 0; j < nc; j++) {
                    Node child = childNodes.item(j);
                    if (child.getNodeType() == Node.ELEMENT_NODE) {
                        name = child.getNodeName();
                        Object value = null;
                        if (""distance"".equals(name)) {
                            value = new Integer(getIntAttr(child, ""value"", 0));
                        } else if (""border"".equals(name)) {
                            value = new Insets(getIntAttr(child, ""top"", 0),
                                               getIntAttr(child, ""left"", 0),
                                               getIntAttr(child, ""bottom"", 0),
                                               getIntAttr(child, ""right"", 0));
                        } else if (""aspect_ratio"".equals(name)) {
                            value = new Float(getFloatAttr(child, ""value"", 1.0F));
                        } else {
                            logError(themeName, ""Unknown Metacity frame geometry value type: ""+name);
                        }
                        String childName = getStringAttr(child, ""name"");
                        if (childName != null && value != null) {
                            gm.put(childName, value);
                        }
                    }
                }
            }
        }
        frameGeometry = frameGeometries.get(""normal"");
    }","String name = getStringAttr(node, ""name"");","Unsanitized input from data from a remote resource flows into java.lang.Class.forName, where it is used for Reflection. This may result in an Unsafe Reflection vulnerability."
CWE-470,pentaho/pentaho-kettle,integration/src/it/java/org/pentaho/di/trans/steps/databaselookup/DatabaseLookupIT.java,Java,509,"public void NOTCachedAndLoadAllRowsDatabaseLookup() throws Exception {
    KettleEnvironment.init();

    
    
    
    TransMeta transMeta = new TransMeta();
    transMeta.setName( ""transname"" );

    
    for ( int i = 0; i < databasesXML.length; i++ ) {
      DatabaseMeta databaseMeta = new DatabaseMeta( databasesXML[i] );
      transMeta.addDatabase( databaseMeta );
    }

    DatabaseMeta dbInfo = transMeta.findDatabase( ""db"" );

    PluginRegistry registry = PluginRegistry.getInstance();

    
    
    
    String injectorStepname = ""injector step"";
    InjectorMeta im = new InjectorMeta();

    

    String injectorPid = registry.getPluginId( StepPluginType.class, im );
    StepMeta injectorStep = new StepMeta( injectorPid, injectorStepname, im );
    transMeta.addStep( injectorStep );

    
    
    
    String lookupName = ""look up from ["" + lookup_table + ""]"";
    DatabaseLookupMeta dbl = new DatabaseLookupMeta();
    dbl.setDatabaseMeta( transMeta.findDatabase( ""db"" ) );
    dbl.setTablename( lookup_table );
    dbl.setCached( false );
    dbl.setLoadingAllDataInCache( true );
    dbl.setEatingRowOnLookupFailure( false );
    dbl.setFailingOnMultipleResults( false );
    dbl.setOrderByClause( """" );

    dbl.setTableKeyField( new String[] { ""ID"" } );
    dbl.setKeyCondition( new String[] { ""="" } );
    dbl.setStreamKeyField1( new String[] { ""int_field"" } );
    dbl.setStreamKeyField2( new String[] { """" } );

    dbl.setReturnValueField( new String[] { ""CODE"", ""STRING"" } );
    dbl.setReturnValueDefaultType( new int[] { ValueMetaInterface.TYPE_INTEGER, ValueMetaInterface.TYPE_STRING } );
    dbl.setReturnValueDefault( new String[] { ""-1"", ""UNDEF"" } );
    dbl.setReturnValueNewName( new String[] { ""RET_CODE"", ""RET_STRING"" } );

    String lookupId = registry.getPluginId( StepPluginType.class, dbl );
    StepMeta lookupStep = new StepMeta( lookupId, lookupName, dbl );
    lookupStep.setDescription( ""Reads information from table ["" + lookup_table + ""] on database ["" + dbInfo + ""]"" );
    transMeta.addStep( lookupStep );

    TransHopMeta hi = new TransHopMeta( injectorStep, lookupStep );
    transMeta.addTransHop( hi );

    
    Trans trans = new Trans( transMeta );

    trans.prepareExecution( null );

    StepInterface si = trans.getStepInterface( lookupName, 0 );
    RowStepCollector rc = new RowStepCollector();
    si.addRowListener( rc );

    RowProducer rp = trans.addRowProducer( injectorStepname, 0 );
    trans.startThreads();

    
    List<RowMetaAndData> inputList = createDataRows();
    for ( RowMetaAndData rm : inputList ) {
      rp.putRow( rm.getRowMeta(), rm.getData() );
    }
    rp.finished();

    trans.waitUntilFinished();

    List<RowMetaAndData> resultRows = rc.getRowsWritten();
    List<RowMetaAndData> goldRows = createResultDataRows();
    checkRows( goldRows, resultRows );

  }","dbl.setDatabaseMeta( transMeta.findDatabase( ""db"" ) );","Unsanitized input from an environment path variable flows into loadClass, where it is used for Reflection. This may result in an Unsafe Reflection vulnerability."
CWE-470,apache/hadoop,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-hs/src/main/java/org/apache/hadoop/mapreduce/v2/hs/HistoryFileManager.java,Java,764,"private void mkdir(FileContext fc, Path path, FsPermission fsp)
      throws IOException {
    if (!fc.util().exists(path)) {
      try {
        fc.mkdir(path, fsp, true);

        FileStatus fsStatus = fc.getFileStatus(path);
        LOG.info(""Perms after creating "" + fsStatus.getPermission().toShort()
            + "", Expected: "" + fsp.toShort());
        if (fsStatus.getPermission().toShort() != fsp.toShort()) {
          LOG.info(""Explicitly setting permissions to : "" + fsp.toShort()
              + "", "" + fsp);
          fc.setPermission(path, fsp);
        }
      } catch (FileAlreadyExistsException e) {
        LOG.info(""Directory: ["" + path + ""] already exists."");
      }
    }
  }","fc.setPermission(path, fsp);","Unsanitized input from an environment path variable flows into java.lang.Class.forName, where it is used for Reflection. This may result in an Unsafe Reflection vulnerability."
CWE-470,jeequan/jeepay,jeepay-payment/src/main/java/com/jeequan/jeepay/pay/ctrl/payorder/payway/YsfBarOrderController.java,Java,48,"public ApiRes aliBarOrder(){

        
        YsfBarOrderRQ bizRQ = getRQByWithMchSign(YsfBarOrderRQ.class);

        
        return unifiedOrder(CS.PAY_WAY_CODE.YSF_BAR, bizRQ);

    }","return unifiedOrder(CS.PAY_WAY_CODE.YSF_BAR, bizRQ);","Unsanitized input from an HTTP parameter flows into java.lang.Class.forName, where it is used for Reflection. This may result in an Unsafe Reflection vulnerability."
